1,2,3,4,5,6
32,48,20,9.012,9,8
32,48,20,9.034,9,8
32,48,20,8.999,9,8
32,48,20,9.085,9,8
32,48,20,8.886,9,8
32,48,20,8.893,9,8
32,48,20,8.854,9,8
32,48,20,8.494,9,8
32,48,20,8.546,9,8
32,48,20,8.471,9,8
32,48,20,8.551,9,8
32,48,20,8.3,9,8
32,48,20,8.635,9,8
32,48,20,8.461,9,8
32,48,20,8.319,9,8
32,48,20,8.384,9,8
32,48,20,8.339,9,8
32,48,20,8.455,9,8
32,48,20,8.447,9,8
32,48,20,8.482,9,8
32,48,20,8.47,9,8
32,48,20,8.748,9,8
32,48,20,8.695,9,8
32,48,20,8.805,9,8
32,48,20,8.981,9,8
32,48,20,8.955,9,8
32,48,20,9.084,9,8
32,48,20,9.494,9,8
32,48,20,9.881,9,8
32,48,20,10.075,9,8
32,48,20,10.315,9,8
32,48,20,10.274,9,8
32,48,20,10.689,9,8
32,48,20,10.979,9,8
32.288,48,20,11,9,8
32.334,48,20,11,9,8
32.745,48,20,11,9,8
33.169,48,20,11,9,8
33.77,48,20,11,9,8
33.393,48,20,11,9,8
33.943,48,20,11,9,8
33.674,48,20,11,9,8
33.925,48,20,11,9,8
33.885,48,20,11,9,8
34.039,48,20,11,9,8
33.776,48,20,11,9,8
32.346,48,20,11,9,8
32,48,20,10.458,9,8
32,48,20,10.578,9,8
32.116,48,20,11,9,8
32.904,48,20,11,9,8
33.504,48,20,11,9,8
33.301,48,20,11,9,8
33.599,48,20,11,9,8
33.61,48,20,11,9,8
33.819,48,20,11,9,8
33.929,48,20,11,9,8
33.973,48,20,11,9,8
33.881,48,20,11,9,8
33.726,48,20,11,9,8
34.109,48,20,11,9,8
34.123,48,20,11,9,8
34.363,48,20,11,9,8
34.444,48,20,11,9,8
34.346,48,20,11,9,8
34.327,48,20,11,9,8
34.663,48,20,11,9,8
34.792,48,20,11,9,8
34.947,48,20,11,9,8
35.042,48,20,11,9,8
35.671,48,20,11,9,8
35.858,48,20,11,9,8
36.139,48,20,11,9,8
36.593,48,20,11,9,8
36.421,48,20,11,9,8
36.691,48,20,11,9,8
36.678,48,20,11,9,8
36.69,48,20,11,9,8
36.637,48,20,11,9,8
36.638,48,20,11,9,8
36.587,48,20,11,9,8
36.268,48,20,11,9,8
35.968,48,20,11,9,8
35.675,48,20,11,9,8
35.92,48,20,11,9,8
35.946,48,20,11,9,8
35.585,48,20,11,9,8
35.898,48,20,11,9,8
35.62,48,20,11,9,8
35.39,48,20,11,9,8
34.944,48,20,11,9,8
34.918,48,20,11,9,8
34.639,48,20,11,9,8
34.416,48,20,11,9,8
34.335,48,20,11,9,8
34.421,48,20,11,9,8
34.38,48,20,11,9,8
34.164,48,20,11,9,8
33.633,48,20,11,9,8
33.126,48,20,11,9,8
32.531,48,20,11,9,8
32,48,20,10.645,9,8
32,48,20,10.199,9,8
32,48,20,9.319,9,8
32,48,20,8.626,9,8
32,48,20,7.982,9,8
32,48,20,6.878,9,8
32,48,20,5.946,9,8
32,48,20,5.5,8.868,8
32,48,20,5.5,8.203,8
32,48,20,5.5,7.238,8
32,48,20,5.5,6.651,8
32,48,20,5.5,6,7.88
32,48,20,5.5,6,6.66
32,48,20,5.5,6,5.771
32,48,20,5.5,6,5.06
32,48,20,5.5,6,4.209
32,48,20,5.102,6,4
32,48,20,4.121,6,4
32,48,20,3.351,6,4
32,48,20,2.888,6,4
32,48,20,2.069,6,4
32,48,20,1.363,6,4
32,48,20,0.824,6,4
32,47.816,20,0,6,4
32,47.159,20,0,6,4
32,46.719,20,0,6,4
32,46.202,20,0,6,4
32,45.968,20,0,6,4
32,45.181,20,0,6,4
20,20,20,19.762,12,12
32,40,20,1.758,6,4
32,41.897,20,0,6,4
32,41.68,20,0,6,4
32,41.657,20,0,6,4
32,41.744,20,0,6,4
32,41.714,20,0,6,4
32,41.505,20,0,6,4
32,41.297,20,0,6,4
32,40.871,20,0,6,4
32,40.767,20,0,6,4
32,41.025,20,0,6,4
32,40.698,20,0,6,4
32,40.477,20,0,6,4
32,40.331,20,0,6,4
32,40.204,20,0,6,4
32,40,20,0,5.803,4
32,40,20,0,5.627,4
32,40,20,0,5.604,4
32,40,20,0,5.245,4
32,40,20,0,4.954,4
32,40,20,0,4.7,4
32,40,20,0,4.718,4
32,40,20,0,4.54,4
32,40,20,0,4.474,4
32,40,20,0,4.27,4
32,40,20,0,4.213,4
32,40,20,0,3.999,4
32,40,20,0,3.976,4
32,40,20,0,3.937,4
32,40,20,0,3.684,4
32,40,20,0,3.387,4
32,40,20,0,3.438,4
32,40,20,0,3.023,4
32,40,19.989,0,3,4
32,40,20,0,3.15,4
32,40,19.961,0,3,4
32,40,19.661,0,3,4
32,40,19.652,0,3,4
32,40,19.548,0,3,4
32,40,19.494,0,3,4
32,40,19.543,0,3,4
32,40,19.549,0,3,4
32,40,19.587,0,3,4
32,40,19.464,0,3,4
32,40,19.443,0,3,4
32,40,19.347,0,3,4
32,40,18.912,0,3,4
32,40,19.076,0,3,4
32,40,19.012,0,3,4
32,40,18.914,0,3,4
32,40,18.955,0,3,4
32,40,19.104,0,3,4
32,40,19.184,0,3,4
32,40,18.865,0,3,4
32,40,18.935,0,3,4
32,40,19.017,0,3,4
32,40,19.011,0,3,4
32,40,19.021,0,3,4
32,40,18.996,0,3,4
32,40,19.027,0,3,4
32,40,19.123,0,3,4
32,40,19.079,0,3,4
32,40,19.428,0,3,4
32,40,19.573,0,3,4
32,40,19.774,0,3,4
32,40,20,0,3.046,4
32,40,20,0,3.448,4
32,40,20,0,3.585,4
32,40,20,0,3.884,4
32,40,20,0,3.323,4
32,40,20,0,4.05,4
32,40,20,0,4.287,4
32,40,20,0,4.643,4
32,40,20,0,5.087,4
32,40,20,0,5.706,4
32,40,20,0,5.839,4
32,40.086,20,0,6,4
32,40.588,20,0,6,4
32,41.286,20,0,6,4
32,41.654,20,0,6,4
32,41.919,20,0,6,4
32,42.286,20,0,6,4
32,42.779,20,0,6,4
32,43.387,20,0,6,4
32,44.244,20,0,6,4
32,44.997,20,0,6,4
32,45.611,20,0,6,4
32,46.431,20,0,6,4
32,46.652,20,0,6,4
32,47.809,20,0,6,4
32,48,20,0.66,6,4
32,48,20,1.471,6,4
32,48,20,2.142,6,4
32,48,20,2.876,6,4
32,48,20,3.161,6,4
32,48,20,3.278,6,4
32,48,20,3.585,6,4
32,48,20,4.294,6,4
32,48,20,5.458,6,4
32,48,20,5.5,6,4.901
32,48,20,5.5,6,5.759
32,48,20,5.5,6,6.57
32,48,20,5.5,6,7.39
32,48,20,5.5,6.008,8
32,48,20,5.5,7.255,8
32,48,20,5.5,7.445,8
32,48,20,5.5,8.125,8
32,48,20,5.5,8.834,8
32,48,20,5.956,9,8
32,48,20,6.803,9,8
32,48,20,7.172,9,8
32,48,20,7.631,9,8
32,48,20,7.829,9,8
32,48,20,8.402,9,8
32,48,20,8.626,9,8
32,48,20,9.134,9,8
32,48,20,9.537,9,8
32,48,20,9.63,9,8
32,48,20,10.032,9,8
32,48,20,10.343,9,8
32,48,20,10.3,9,8
32,48,20,10.533,9,8
32.158,48,20,11,9,8
32.429,48,20,11,9,8
32.215,48,20,11,9,8
32.468,48,20,11,9,8
32.507,48,20,11,9,8
32.289,48,20,11,9,8
32.328,48,20,11,9,8
32.123,48,20,11,9,8
32,48,20,10.235,9,8
32,48,20,9.522,9,8
32,48,20,9.081,9,8
32,48,20,8.857,9,8
32,48,20,8.548,9,8
32,48,20,7.918,9,8
32,48,20,7.284,9,8
32,48,20,6.052,9,8
32,48,20,5.5,8.714,8
32,48,20,5.5,8.688,8
32,48,20,5.5,8.391,8
32,48,20,5.5,8.724,8
32,48,20,5.5,8.719,8
32,48,20,5.524,9,8
32,48,20,6.43,9,8
32,48,20,6.999,9,8
32,48,20,7.594,9,8
32,48,20,7.588,9,8
32,48,20,7.87,9,8
32,48,20,7.933,9,8
32,48,20,8.409,9,8
32,48,20,8.65,9,8
32,48,20,8.527,9,8
32,48,20,8.575,9,8
32,48,20,8.636,9,8
32,48,20,8.68,9,8
32,48,20,8.828,9,8
32,48,20,8.978,9,8
32,48,20,8.998,9,8
32,48,20,8.964,9,8
32,48,20,9.05,9,8
32,48,20,8.853,9,8
32,48,20,8.859,9,8
32,48,20,8.82,9,8
32,48,20,8.459,9,8
32,48,20,8.51,9,8
32,48,20,8.435,9,8
32,48,20,8.515,9,8
32,48,20,8.266,9,8
32,48,20,8.599,9,8
32,48,20,8.426,9,8
32,48,20,8.282,9,8
32,48,20,8.347,9,8
32,48,20,8.302,9,8
32,48,20,8.419,9,8
32,48,20,8.409,9,8
32,48,20,8.444,9,8
32,48,20,8.431,9,8
32,48,20,8.709,9,8
32,48,20,8.656,9,8
32,48,20,8.764,9,8
32,48,20,8.939,9,8
32,48,20,8.913,9,8
32,48,20,9.042,9,8
32,48,20,9.449,9,8
32,48,20,9.834,9,8
32,48,20,10.028,9,8
32,48,20,10.269,9,8
32,48,20,10.226,9,8
32,48,20,10.638,9,8
32,48,20,10.928,9,8
32.235,48,20,11,9,8
32.279,48,20,11,9,8
32.689,48,20,11,9,8
33.111,48,20,11,9,8
33.711,48,20,11,9,8
33.333,48,20,11,9,8
33.881,48,20,11,9,8
33.611,48,20,11,9,8
33.859,48,20,11,9,8
33.819,48,20,11,9,8
33.971,48,20,11,9,8
33.707,48,20,11,9,8
32.276,48,20,11,9,8
32,48,20,10.387,9,8
32,48,20,10.504,9,8
32.04,48,20,11,9,8
32.823,48,20,11,9,8
33.42,48,20,11,9,8
33.215,48,20,11,9,8
33.509,48,20,11,9,8
33.518,48,20,11,9,8
33.727,48,20,11,9,8
33.836,48,20,11,9,8
33.879,48,20,11,9,8
33.786,48,20,11,9,8
33.631,48,20,11,9,8
34.013,48,20,11,9,8
34.026,48,20,11,9,8
34.265,48,20,11,9,8
34.346,48,20,11,9,8
34.248,48,20,11,9,8
34.231,48,20,11,9,8
34.567,48,20,11,9,8
34.695,48,20,11,9,8
34.851,48,20,11,9,8
34.948,48,20,11,9,8
35.578,48,20,11,9,8
35.766,48,20,11,9,8
36.048,48,20,11,9,8
36.503,48,20,11,9,8
36.333,48,20,11,9,8
36.605,48,20,11,9,8
36.592,48,20,11,9,8
36.606,48,20,11,9,8
36.553,48,20,11,9,8
36.556,48,20,11,9,8
36.505,48,20,11,9,8
36.189,48,20,11,9,8
35.888,48,20,11,9,8
35.597,48,20,11,9,8
35.84,48,20,11,9,8
35.868,48,20,11,9,8
35.509,48,20,11,9,8
35.821,48,20,11,9,8
35.544,48,20,11,9,8
35.315,48,20,11,9,8
34.871,48,20,11,9,8
34.844,48,20,11,9,8
34.567,48,20,11,9,8
34.344,48,20,11,9,8
34.265,48,20,11,9,8
34.352,48,20,11,9,8
34.312,48,20,11,9,8
34.097,48,20,11,9,8
33.568,48,20,11,9,8
33.062,48,20,11,9,8
32.469,48,20,11,9,8
32,48,20,10.583,9,8
32,48,20,10.139,9,8
32,48,20,9.259,9,8
32,48,20,8.569,9,8
32,48,20,7.925,9,8
32,48,20,6.823,9,8
32,48,20,5.89,9,8
32,48,20,5.5,8.813,8
32,48,20,5.5,8.15,8
32,48,20,5.5,7.187,8
32,48,20,5.5,6.6,8
32,48,20,5.5,6,7.831
32,48,20,5.5,6,6.612
32,48,20,5.5,6,5.724
32,48,20,5.5,6,5.016
32,48,20,5.5,6,4.165
32,48,20,5.058,6,4
32,48,20,4.079,6,4
32,48,20,3.31,6,4
32,48,20,2.846,6,4
32,48,20,2.028,6,4
32,48,20,1.323,6,4
32,48,20,0.784,6,4
32,47.778,20,0,6,4
32,47.122,20,0,6,4
32,46.681,20,0,6,4
32,46.166,20,0,6,4
32,45.931,20,0,6,4
32,45.145,20,0,6,4
20,20,20,17.995,12,12
32,40,20,0,5.991,4
32,40.128,20,0,6,4
32,40,20,0,5.914,4
32,40,20,0,5.891,4
32,40,20,0,5.975,4
32,40,20,0,5.946,4
32,40,20,0,5.742,4
32,40,20,0,5.537,4
32,40,20,0,5.12,4
32,40,20,0,5.016,4
32,40,20,0,5.269,4
32,40,20,0,4.947,4
32,40,20,0,4.729,4
32,40,20,0,4.587,4
32,40,20,0,4.461,4
32,40,20,0,4.066,4
32,40,20,0,3.894,4
32,40,20,0,3.871,4
32,40,20,0,3.518,4
32,40,20,0,3.233,4
32,40,19.985,0,3,4
32,40,20,0,3.001,4
32,40,19.828,0,3,4
32,40,19.762,0,3,4
32,40,19.562,0,3,4
32,40,19.506,0,3,4
32,40,19.296,0,3,4
32,40,19.272,0,3,4
32,40,19.235,0,3,4
32,40,18.984,0,3,4
32,40,18.693,0,3,4
32,40,18.743,0,3,4
32,40,18.335,0,3,4
32,40,18.302,0,3,4
32,40,18.46,0,3,4
32,40,18.275,0,3,4
32,40,17.981,0,3,4
32,40,17.97,0,3,4
32,40,17.87,0,3,4
32,40,17.814,0,3,4
32,40,17.862,0,3,4
32,40,17.867,0,3,4
32,40,17.905,0,3,4
32,40,17.784,0,3,4
32,40,17.763,0,3,4
32,40,17.666,0,3,4
32,40,17.238,0,3,4
32,40,17.401,0,3,4
32,40,17.338,0,3,4
32,40,17.239,0,3,4
32,40,17.28,0,3,4
32,40,17.427,0,3,4
32,40,17.506,0,3,4
32,40,17.191,0,3,4
32,40,17.261,0,3,4
32,40,17.34,0,3,4
32,40,17.334,0,3,4
32,40,17.343,0,3,4
32,40,17.318,0,3,4
32,40,17.348,0,3,4
32,40,17.442,0,3,4
32,40,17.4,0,3,4
32,40,17.743,0,3,4
32,40,17.886,0,3,4
32,40,18.084,0,3,4
32,40,18.351,0,3,4
32,40,18.745,0,3,4
32,40,18.878,0,3,4
32,40,19.172,0,3,4
32,40,18.622,0,3,4
32,40,19.336,0,3,4
32,40,19.568,0,3,4
32,40,19.917,0,3,4
32,40,20,0,3.353,4
32,40,20,0,3.959,4
32,40,20,0,4.089,4
32,40,20,0,4.33,4
32,40,20,0,4.823,4
32,40,20,0,5.508,4
32,40,20,0,5.867,4
32,40.127,20,0,6,4
32,40.487,20,0,6,4
32,40.973,20,0,6,4
32,41.569,20,0,6,4
32,42.41,20,0,6,4
32,43.15,20,0,6,4
32,43.754,20,0,6,4
32,44.559,20,0,6,4
32,44.774,20,0,6,4
32,45.912,20,0,6,4
32,46.747,20,0,6,4
32,47.543,20,0,6,4
32,48,20,0.203,6,4
32,48,20,0.925,6,4
32,48,20,1.206,6,4
32,48,20,1.322,6,4
32,48,20,1.625,6,4
32,48,20,2.321,6,4
32,48,20,3.465,6,4
32,48,20,4.392,6,4
32,48,20,5.236,6,4
32,48,20,5.5,6,4.533
32,48,20,5.5,6,5.34
32,48,20,5.5,6,5.948
32,48,20,5.5,6,7.174
32,48,20,5.5,6,7.362
32,48,20,5.5,6.032,8
32,48,20,5.5,6.729,8
32,48,20,5.5,7.341,8
32,48,20,5.5,8.174,8
32,48,20,5.5,8.538,8
32,48,20,5.5,8.988,8
32,48,20,5.684,9,8
32,48,20,6.249,9,8
32,48,20,6.469,9,8
32,48,20,6.97,9,8
32,48,20,7.366,9,8
32,48,20,7.46,9,8
32,48,20,7.854,9,8
32,48,20,8.159,9,8
32,48,20,8.12,9,8
32,48,20,8.349,9,8
32,48,20,8.964,9,8
32,48,20,9.23,9,8
32,48,20,9.022,9,8
32,48,20,9.271,9,8
32,48,20,9.31,9,8
32,48,20,9.096,9,8
32,48,20,9.135,9,8
32,48,20,8.934,9,8
32,48,20,8.063,9,8
32,48,20,7.363,9,8
32,48,20,6.932,9,8
32,48,20,6.714,9,8
32,48,20,6.411,9,8
32,48,20,5.792,9,8
32,48,20,5.5,8.672,8
32,48,20,5.5,7.461,8
32,48,20,5.5,6.639,8
32,48,20,5.5,6.615,8
32,48,20,5.5,6.326,8
32,48,20,5.5,6.653,8
32,48,20,5.5,6.649,8
32,48,20,5.5,6.949,8
32,48,20,5.5,7.84,8
32,48,20,5.5,8.4,8
32,48,20,5.5,8.985,8
32,48,20,5.5,8.98,8
32,48,20,5.758,9,8
32,48,20,5.82,9,8
32,48,20,6.288,9,8
32,48,20,6.524,9,8
32,48,20,6.404,9,8
32,48,20,6.451,9,8
32,48,20,6.51,9,8
32,48,20,6.554,9,8
32,48,20,6.699,9,8
32,48,20,6.848,9,8
32,48,20,6.866,9,8
32,48,20,6.834,9,8
32,48,20,6.919,9,8
32,48,20,6.725,9,8
32,48,20,6.731,9,8
32,48,20,6.691,9,8
32,48,20,6.337,9,8
32,48,20,6.386,9,8
32,48,20,6.312,9,8
32,48,20,6.391,9,8
32,48,20,6.147,9,8
32,48,20,6.474,9,8
32,48,20,6.303,9,8
32,48,20,6.16,9,8
32,48,20,6.225,9,8
32,48,20,6.181,9,8
32,48,20,6.296,9,8
32,48,20,6.284,9,8
32,48,20,6.318,9,8
32,48,20,6.305,9,8
32,48,20,6.579,9,8
32,48,20,6.526,9,8
32,48,20,6.63,9,8
32,48,20,6.801,9,8
32,48,20,6.776,9,8
32,48,20,6.902,9,8
32,48,20,7.299,9,8
32,48,20,7.678,9,8
32,48,20,7.867,9,8
32,48,20,8.104,9,8
32,48,20,8.061,9,8
32,48,20,8.464,9,8
32,48,20,8.747,9,8
32,48,20,9.049,9,8
32,48,20,9.09,9,8
32,48,20,9.492,9,8
32,48,20,9.905,9,8
32,48,20,10.493,9,8
32,48,20,10.121,9,8
32,48,20,10.658,9,8
32,48,20,10.392,9,8
32,48,20,10.632,9,8
32,48,20,10.593,9,8
32,48,20,10.74,9,8
32,48,20,10.478,9,8
32,48,20,9.071,9,8
32,48,20,8.195,9,8
32,48,20,8.308,9,8
32,48,20,8.833,9,8
32,48,20,9.599,9,8
32,48,20,10.182,9,8
32,48,20,9.978,9,8
32,48,20,10.264,9,8
32,48,20,10.272,9,8
32,48,20,10.477,9,8
32,48,20,10.582,9,8
32,48,20,10.623,9,8
32,48,20,10.532,9,8
32,48,20,10.379,9,8
32,48,20,10.752,9,8
32,48,20,10.765,9,8
32,48,20,11,9,8
32.078,48,20,11,9,8
32,48,20,10.982,9,8
32,48,20,10.967,9,8
32.297,48,20,11,9,8
32.422,48,20,11,9,8
30,48,20,13.577,9,8
0,56,20,27.5,13.174,12
0,56,20,27.5,13.794,12
0,56,20,27.5,13.981,12
0,56,20,27.5,14.259,12
0,56,20,27.5,14.708,12
0,56,20,27.5,14.542,12
0,56,20,27.5,14.812,12
0,56,20,27.5,14.799,12
0,56,20,27.5,14.814,12
0,56,20,27.5,14.764,12
0,56,20,27.5,14.768,12
0,56,20,27.5,14.718,12
0,56,20,27.5,14.41,12
0,56,20,27.5,14.113,12
0,56,20,27.5,13.828,12
0,56,20,27.5,14.067,12
0,56,20,27.5,14.095,12
0,56,20,27.5,13.744,12
0,56,20,27.5,14.051,12
0,56,20,27.5,13.779,12
0,56,20,27.5,13.555,12
20,48.12,20,16.5,12,12
32.592,48,20,11,9,8
32.322,48,20,11,9,8
32.103,48,20,11,9,8
32.026,48,20,11,9,8
32.113,48,20,11,9,8
32.076,48,20,11,9,8
32,48,20,10.865,9,8
32,48,20,10.347,9,8
32,48,20,9.849,9,8
32,48,20,9.269,9,8
32,48,20,8.398,9,8
32,48,20,7.963,9,8
32,48,20,7.098,9,8
32,48,20,6.422,9,8
32,48,20,5.789,9,8
32,48,20,5.5,8.207,8
32,48,20,5.5,7.29,8
32,48,20,5.5,6.722,8
32,48,20,5.5,6.072,8
32,48,20,5.5,6,7.127
32,48,20,5.5,6,6.55
32,48,20,5.5,6,5.797
32,48,20,5.5,6,4.6
32,48,20,5.227,6,4
32,48,20,4.532,6,4
32,48,20,3.697,6,4
32,48,20,0,6,7.1
32,48,20,0,6,6.139
32,48,20,0,6,5.383
32,48,20,0,6,4.927
32,48,20,0,6,4.122
32,47.43,20,0,6,4
32,46.902,20,0,6,4
32,45.914,20,0,6,4
32,45.269,20,0,6,4
32,44.836,20,0,6,4
32,44.33,20,0,6,4
32,44.098,20,0,6,4
32,43.326,20,0,6,4
20,20,20,20,14.273,12
32,40,20,4.276,6,4
32,44.414,20,0,6,4
32,44.187,20,0,6,4
32,44.163,20,0,6,4
32,44.243,20,0,6,4
32,44.212,20,0,6,4
32,44.003,20,0,6,4
32,43.792,20,0,6,4
32,43.364,20,0,6,4
32,43.247,20,0,6,4
32,43.51,20,0,6,4
32,43.166,20,0,6,4
32,42.935,20,0,6,4
32,42.791,20,0,6,4
32,42.66,20,0,6,4
32,42.246,20,0,6,4
32,42.066,20,0,6,4
32,42.037,20,0,6,4
32,41.671,20,0,6,4
32,41.389,20,0,6,4
32,41.131,20,0,6,4
32,41.143,20,0,6,4
32,40.975,20,0,6,4
32,40.9,20,0,6,4
32,40.689,20,0,6,4
32,40.635,20,0,6,4
32,40.416,20,0,6,4
32,40.386,20,0,6,4
32,40.351,20,0,6,4
32,40.084,20,0,6,4
32,40,20,0,5.787,4
32,40,20,0,5.83,4
32,40,20,0,5.408,4
32,40,20,0,5.379,4
32,40,20,0,5.538,4
32,40,20,0,5.349,4
32,40,20,0,5.047,4
32,40,20,0,5.026,4
32,40,20,0,4.93,4
32,40,20,0,4.858,4
32,40,20,0,4.909,4
32,40,20,0,4.907,4
32,40,20,0,4.943,4
32,40,20,0,4.819,4
32,40,20,0,4.794,4
32,40,20,0,4.679,4
32,40,20,0,4.235,4
32,40,20,0,4.41,4
32,40,20,0,4.34,4
32,40,20,0,4.225,4
32,40,20,0,4.27,4
32,40,20,0,4.427,4
32,40,20,0,4.507,4
32,40,20,0,4.177,4
32,40,20,0,4.252,4
32,40,20,0,4.329,4
32,40,20,0,4.317,4
32,40,20,0,4.324,4
32,40,20,0,4.297,4
32,40,20,0,4.324,4
32,40,20,0,4.423,4
32,40,20,0,4.378,4
32,40,20,0,4.738,4
32,40,20,0,4.892,4
32,40,20,0,5.1,4
32,40,20,0,5.373,4
32,40,20,0,5.774,4
32,40,20,0,5.911,4
32,40.215,20,0,6,4
32,40,20,0,5.649,4
32,40.388,20,0,6,4
32,40.629,20,0,6,4
32,40.98,20,0,6,4
32,41.427,20,0,6,4
32,42.045,20,0,6,4
32,42.173,20,0,6,4
32,42.421,20,0,6,4
32,42.922,20,0,6,4
32,43.629,20,0,6,4
32,43.991,20,0,6,4
32,44.258,20,0,6,4
32,44.624,20,0,6,4
32,45.139,20,0,6,4
32,45.749,20,0,6,4
32,46.62,20,0,6,4
32,47.383,20,0,6,4
32,48,20,0.015,6,4
32,48,20,0.847,6,4
32,48,20,1.059,6,4
32,48,20,2.245,6,4
32,48,20,3.106,6,4
32,48,20,3.929,6,4
32,48,20,4.62,6,4
32,48,20,5.375,6,4
32,48,20,5.5,6,4.173
32,48,20,5.5,6,4.308
32,48,20,5.5,6,4.626
32,48,20,5.5,6,5.348
32,48,20,5.5,6,6.532
32,48,20,5.5,6,7.501
32,48,20,5.5,6.388,8
32,48,20,5.5,7.213,8
32,48,20,5.5,8.062,8
32,48,20,5.5,8.704,8
32,48,20,6.484,9,8
32,48,20,6.683,9,8
32,48,20,7.391,9,8
32,48,20,8.117,9,8
32,48,20,8.756,9,8
32,48,20,9.633,9,8
32,48,20,10.013,9,8
32,48,20,10.485,9,8
32,48,20,10.699,9,8
32.293,48,20,11,9,8
32.528,48,20,11,9,8
33.055,48,20,11,9,8
33.472,48,20,11,9,8
33.585,48,20,11,9,8
33.993,48,20,11,9,8
34.299,48,20,11,9,8
34.285,48,20,11,9,8
34.523,48,20,11,9,8
35.166,48,20,11,9,8
35.444,48,20,11,9,8
35.239,48,20,11,9,8
35.498,48,20,11,9,8
35.546,48,20,11,9,8
35.33,48,20,11,9,8
35.373,48,20,11,9,8
35.173,48,20,11,9,8
34.267,48,20,11,9,8
33.553,48,20,11,9,8
33.118,48,20,11,9,8
32.902,48,20,11,9,8
32.592,48,20,11,9,8
32,48,20,10.955,9,8
32,48,20,10.327,9,8
32,48,20,9.073,9,8
32,48,20,8.225,9,8
32,48,20,8.214,9,8
32,48,20,7.925,9,8
32,48,20,8.269,9,8
32,48,20,8.269,9,8
32,48,20,8.583,9,8
32,48,20,9.519,9,8
32,48,20,10.105,9,8
32,48,20,10.71,9,8
32,48,20,10.718,9,8
32.011,48,20,11,9,8
32.079,48,20,11,9,8
32.565,48,20,11,9,8
32.806,48,20,11,9,8
32.688,48,20,11,9,8
32.733,48,20,11,9,8
32.788,48,20,11,9,8
32.84,48,20,11,9,8
32.99,48,20,11,9,8
33.153,48,20,11,9,8
33.162,48,20,11,9,8
33.133,48,20,11,9,8
33.225,48,20,11,9,8
33.028,48,20,11,9,8
33.031,48,20,11,9,8
32.984,48,20,11,9,8
32.612,48,20,11,9,8
32.657,48,20,11,9,8
32.581,48,20,11,9,8
32.663,48,20,11,9,8
32.418,48,20,11,9,8
32.75,48,20,11,9,8
32.573,48,20,11,9,8
32.413,48,20,11,9,8
32.484,48,20,11,9,8
32.438,48,20,11,9,8
32.558,48,20,11,9,8
32.535,48,20,11,9,8
32.57,48,20,11,9,8
32.552,48,20,11,9,8
32.837,48,20,11,9,8
32.777,48,20,11,9,8
32.874,48,20,11,9,8
33.045,48,20,11,9,8
33.021,48,20,11,9,8
33.152,48,20,11,9,8
33.543,48,20,11,9,8
33.931,48,20,11,9,8
34.121,48,20,11,9,8
34.373,48,20,11,9,8
34.319,48,20,11,9,8
34.722,48,20,11,9,8
35.012,48,20,11,9,8
35.316,48,20,11,9,8
35.344,48,20,11,9,8
35.755,48,20,11,9,8
36.176,48,20,11,9,8
36.78,48,20,11,9,8
36.386,48,20,11,9,8
36.933,48,20,11,9,8
36.648,48,20,11,9,8
36.877,48,20,11,9,8
36.836,48,20,11,9,8
36.974,48,20,11,9,8
36.688,48,20,11,9,8
35.214,48,20,11,9,8
34.292,48,20,11,9,8
34.389,48,20,11,9,8
34.921,48,20,11,9,8
35.691,48,20,11,9,8
36.277,48,20,11,9,8
36.046,48,20,11,9,8
36.321,48,20,11,9,8
36.319,48,20,11,9,8
36.53,48,20,11,9,8
36.631,48,20,11,9,8
36.667,48,20,11,9,8
36.567,48,20,11,9,8
36.402,48,20,11,9,8
36.783,48,20,11,9,8
36.796,48,20,11,9,8
37.034,48,20,11,9,8
37.111,48,20,11,9,8
37.011,48,20,11,9,8
37.01,48,20,11,9,8
37.351,48,20,11,9,8
37.476,48,20,11,9,8
37.649,48,20,11,9,8
37.763,48,20,11,9,8
38.414,48,20,11,9,8
38.62,48,20,11,9,8
38.918,48,20,11,9,8
39.394,48,20,11,9,8
39.233,48,20,11,9,8
39.532,48,20,11,9,8
39.515,48,20,11,9,8
39.544,48,20,11,9,8
39.499,48,20,11,9,8
39.515,48,20,11,9,8
39.466,48,20,11,9,8
39.16,48,20,11,9,8
38.845,48,20,11,9,8
38.555,48,20,11,9,8
38.802,48,20,11,9,8
38.838,48,20,11,9,8
38.489,48,20,11,9,8
38.808,48,20,11,9,8
38.527,48,20,11,9,8
38.299,48,20,11,9,8
37.858,48,20,11,9,8
37.819,48,20,11,9,8
37.554,48,20,11,9,8
37.328,48,20,11,9,8
37.254,48,20,11,9,8
37.356,48,20,11,9,8
37.325,48,20,11,9,8
37.113,48,20,11,9,8
36.584,48,20,11,9,8
36.069,48,20,11,9,8
35.478,48,20,11,9,8
34.572,48,20,11,9,8
34.128,48,20,11,9,8
33.225,48,20,11,9,8
32.539,48,20,11,9,8
32,48,20,10.88,9,8
32,48,20,9.76,9,8
32,48,20,8.805,9,8
32,48,20,8.211,9,8
32,48,20,7.545,9,8
32,48,20,6.576,9,8
32,48,20,5.971,9,8
32,48,20,5.5,8.703,8
32,48,20,5.5,7.462,8
32,48,20,5.5,6.553,8
32,48,20,5.5,6,7.841
32,48,20,5.5,6,6.977
32,48,20,5.5,6,6.35
32,48,20,5.5,6,5.361
32,48,20,5.5,6,4.577
